17;172;208;30;128;252;110;194;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
208;93;139;180;128;252;102;162;g;win;Windows;XP;853641209;1;0;0;58;1460;5792;0;7;0;5
216;34;207;177;128;252;102;204;g;win;Windows;XP;118251589;3;0;0;242;1360;8190;0;0;0;5
74;125;225;99;128;252;102;162;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
74;125;224;207;128;252;110;193;g;win;Windows;XP;3473552393;0;0;0;52;1430;62920;0;0;0;5
31;13;65;7;65;254;127;186;g;win;Windows;XP;853641209;1;0;0;87;1460;14480;0;9;0;5
173;194;64;99;128;252;102;201;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
74;125;225;109;128;252;102;201;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
12;130;81;228;128;252;102;227;g;win;Windows;XP;644227027;3;1;0;245;1460;4140;0;0;0;5
128;252;87;149;180;76;6;212;g;win;Windows;XP;644227027;3;1;0;253;1380;4140;0;0;0;5
77;67;86;98;65;254;127;186;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
199;27;74;193;65;254;127;186;g;win;Windows;XP;853641209;1;0;0;59;1460;14480;0;9;0;5
8;12;200;253;128;252;102;182;g;win;Windows;XP;853641209;0;0;0;56;1460;5792;0;7;0;5
17;151;225;60;65;254;127;189;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
107;14;44;66;65;254;127;221;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
207;171;162;75;128;252;102;190;g;win;Windows;XP;2776361117;3;0;0;244;1360;8190;0;6;0;5
207;46;4;182;128;252;102;172;g;win;Windows;XP;409617867;3;1;0;245;1460;4140;0;0;0;5
63;233;92;57;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
204;11;51;34;65;254;127;189;g;win;Windows;XP;644227027;3;1;0;247;1460;4140;0;0;0;5
74;125;225;101;65;254;127;187;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
128;252;110;196;94;171;150;250;g;win;Windows;NT kernel 6.x;409617867;3;1;0;61;1380;8192;2;3;0;2
74;125;133;125;128;252;102;199;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
208;111;168;6;128;252;110;201;g;win;Windows;XP;1809663017;3;0;0;58;1380;65535;0;4;0;5
74;125;142;189;65;254;127;217;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
128;252;105;2;83;66;110;161;g;win;Windows;XP;118251589;0;0;0;61;1380;4096;0;0;0;5
61;135;218;32;128;252;110;208;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;9;0;5
64;236;85;98;128;252;102;190;g;win;Windows;XP;85765585;3;0;0;245;1360;8190;0;3;0;5
207;46;198;117;128;252;102;228;g;win;Windows;XP;409617867;3;1;0;247;1460;4140;0;0;0;5
173;194;64;104;65;254;127;189;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
205;251;253;125;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
23;0;165;26;128;252;231;74;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
205;251;253;21;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
131;179;141;15;128;252;153;27;g;win;Windows;XP;853641209;1;0;0;48;1340;14480;0;7;0;5
17;164;0;39;128;252;110;196;g;win;Windows;XP;118251589;3;0;0;245;1360;8190;0;0;0;5
107;21;211;180;128;252;118;163;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;8;0;5
129;82;138;48;128;252;153;27;g;win;Windows;XP;853641209;1;0;0;52;1460;14480;0;6;0;5
50;18;113;173;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;51;1460;14480;0;8;0;5
23;23;110;58;128;252;102;194;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;7;0;5
92;225;36;23;128;252;102;7;g;win;Windows;XP;644227027;3;1;0;50;1460;65535;0;2;0;5
199;127;194;185;128;252;101;169;g;win;Windows;XP;853641209;1;0;0;57;1460;14480;0;7;0;5
63;233;92;67;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
157;55;130;165;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;9;0;5
50;116;194;24;128;252;102;190;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
205;251;253;129;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
178;255;83;2;65;254;127;182;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
205;251;253;77;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
173;241;242;43;128;252;102;190;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
209;132;183;49;128;252;212;187;g;win;Windows;XP;409617867;3;1;0;242;1360;4080;0;0;0;5
114;46;113;43;128;252;19;21;g;win;Windows;NT kernel 5.x;85765585;3;0;0;48;1440;65535;2;14;0;2
69;25;24;23;128;252;110;197;g;win;Windows;XP;85765585;0;0;0;246;1360;8190;0;4;0;5
72;21;215;232;128;252;102;190;g;win;Windows;XP;2776361117;3;0;0;244;1360;8190;0;6;0;5
173;192;115;20;128;252;102;190;g;win;Windows;XP;118251589;3;0;0;245;1360;8190;0;0;0;5
63;245;193;62;128;252;102;210;g;win;Windows;XP;853641209;1;0;0;50;1460;14480;0;7;0;5
198;78;201;126;128;252;102;190;g;win;Windows;XP;853641209;0;0;0;55;1460;5792;0;7;0;5
128;252;27;189;180;183;92;137;g;win;Windows;XP;1661676545;1;0;0;61;1380;14600;0;7;0;5
64;212;198;18;128;252;102;155;g;win;Windows;XP;853641209;1;0;0;59;1460;14480;0;4;0;5
157;55;235;151;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;54;1460;14480;0;9;0;5
66;235;155;19;128;252;88;241;g;win;Windows;XP;644227027;3;1;0;246;1460;4140;0;0;0;5
66;235;143;118;128;252;88;241;g;win;Windows;XP;644227027;3;1;0;246;1460;4140;0;0;0;5
199;38;164;150;128;252;110;201;g;win;Windows;XP;644227027;3;1;0;244;1460;4140;0;0;0;5
111;221;77;147;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;49;1460;14480;0;9;0;5
108;61;19;115;128;252;110;206;g;win;Windows;XP;853641209;1;0;0;55;1460;65160;0;11;0;5
17;171;60;16;65;254;127;184;g;win;Windows;XP;3473552393;3;0;0;247;1360;8190;0;0;0;5
23;23;169;39;128;252;231;145;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;8;0;5
67;215;237;180;128;252;110;206;g;win;Windows;XP;1809663017;3;0;0;118;1380;8192;0;3;0;5
111;221;74;21;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;48;1460;14480;0;9;0;5
108;168;159;136;128;252;102;187;g;win;Windows;XP;853641209;1;0;0;54;1460;14480;0;5;0;5
17;164;0;75;128;252;102;188;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
74;125;225;123;128;252;110;201;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
216;219;116;244;128;252;226;193;g;win;Windows;XP;118251589;3;0;0;241;1360;8190;0;0;0;5
67;202;94;93;128;252;35;61;g;win;Windows;XP;853641209;1;0;0;55;1460;2896;0;1;0;5
95;211;211;102;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;55;1460;14480;0;7;0;5
54;243;154;237;128;252;102;2;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;8;0;5
209;202;167;103;128;252;11;80;g;win;Windows;XP;3473552393;1;0;0;53;1380;5840;0;0;0;5
74;125;225;122;128;252;102;202;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
184;73;238;150;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;8;0;5
202;108;35;48;128;252;102;86;g;win;Windows;XP;853641209;0;0;0;50;1460;5792;0;7;0;5
128;252;110;193;74;125;225;122;g;win;Windows;NT kernel 5.x;85765585;3;0;0;125;1380;65535;2;8;0;2
17;158;36;54;128;252;102;213;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
173;241;244;7;128;252;102;187;g;win;Windows;XP;118251589;3;0;0;245;1360;8190;0;0;0;5
69;25;24;24;128;252;102;187;g;win;Windows;XP;85765585;0;0;0;246;1360;8190;0;4;0;5
219;142;78;60;128;252;102;86;g;win;Windows;XP;853641209;0;0;0;47;1460;5792;0;7;0;5
93;187;81;35;128;252;202;44;g;win;Windows;XP;4146123721;4096;0;0;116;1380;64240;0;0;0;5
208;111;170;25;128;252;102;182;g;win;Windows;XP;1809663017;3;0;0;58;1380;65535;0;4;0;5
74;125;225;102;128;252;174;115;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
98;139;225;43;128;252;102;187;g;win;Windows;XP;853641209;1;0;0;50;1460;32767;0;11;0;5
216;178;47;37;128;252;102;158;g;win;Windows;XP;118251589;3;0;0;244;1360;8190;0;0;0;5
63;233;92;88;128;252;102;165;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
128;252;87;152;66;194;72;243;g;win;Windows;XP;644227027;3;1;0;253;1380;4089;0;0;0;5
205;169;171;17;128;252;202;44;g;win;Windows;XP;409617867;3;1;0;244;1460;4380;0;0;0;5
128;252;35;31;69;235;198;6;g;win;Windows;XP;853641209;1;0;0;61;1460;5792;0;7;0;5
74;125;225;121;128;252;102;206;g;win;Windows;XP;3473552393;0;0;0;57;1430;62920;0;0;0;5
208;92;52;90;128;252;110;209;g;win;Windows;XP;118251589;3;0;0;248;1360;8190;0;0;0;5
31;13;74;26;128;252;102;227;g;win;Windows;XP;853641209;1;0;0;88;1460;14480;0;9;0;5
72;21;203;150;128;252;110;196;g;win;Windows;XP;85765585;3;0;0;241;1360;8190;0;6;0;5
23;0;165;43;65;254;127;182;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
23;13;108;244;128;252;102;172;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
8;29;133;130;128;252;102;8;g;win;Windows;XP;853641209;1;0;0;53;1460;14480;0;7;0;5
208;85;40;50;128;252;102;162;g;win;Windows;XP;409617867;3;1;0;248;1460;4140;0;0;0;5
74;125;142;109;128;252;102;203;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
108;168;194;50;128;252;110;206;g;win;Windows;XP;1809663017;3;0;0;118;1380;16384;0;10;0;5
165;254;94;11;128;252;102;227;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
207;171;163;205;128;252;102;187;g;win;Windows;XP;85765585;3;0;0;241;1360;8190;0;6;0;5
202;108;7;226;128;252;102;86;g;win;Windows;XP;853641209;0;0;0;49;1460;5792;0;7;0;5
31;13;65;26;128;252;102;227;g;win;Windows;XP;853641209;1;0;0;88;1460;14480;0;9;0;5
23;13;98;217;128;252;102;177;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
74;125;225;96;128;252;102;188;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
216;38;172;155;128;252;46;147;g;win;Windows;XP;644227027;3;1;0;247;1460;4380;0;0;0;5
23;0;165;48;128;252;226;81;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
70;79;234;212;128;252;6;150;g;win;Windows;NT kernel 6.x;409617867;3;1;0;49;1460;8192;2;3;0;2
74;125;225;110;128;252;102;199;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
165;254;94;51;128;252;119;231;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
128;252;50;49;46;105;113;8;g;win;Windows;XP;853641209;1;0;0;62;1380;5792;0;7;0;5
66;114;53;21;128;252;102;86;g;win;Windows;XP;853641209;1;0;0;57;1460;64784;0;7;0;5
184;75;160;3;128;252;212;59;g;win;Windows;XP;4032013835;3;1;0;247;1460;4140;0;0;0;5
23;13;97;21;65;254;127;183;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
209;202;167;34;128;252;144;154;g;win;Windows;XP;853641209;1;0;0;54;1380;5792;0;7;0;5
131;179;196;46;128;252;153;27;g;win;Windows;XP;853641209;1;0;0;48;1380;14480;0;4;0;5
167;8;226;9;128;252;102;158;g;win;Windows;XP;85765585;3;0;0;245;1360;8190;0;4;0;5
218;30;66;7;128;252;102;86;g;win;Windows;XP;853641209;0;0;0;45;1460;5792;0;7;0;5
23;0;165;32;128;252;231;74;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
54;243;110;66;128;252;102;165;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;8;0;5
50;116;194;21;128;252;102;8;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
209;5;124;195;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;55;1380;5792;0;7;0;5
23;60;207;160;128;252;102;154;g;win;Windows;XP;853641209;1;0;0;59;1460;14480;0;1;0;5
72;246;45;66;128;252;102;189;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;4;0;5
75;101;147;252;128;252;102;152;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;7;0;5
74;217;101;3;128;252;102;152;g;win;Windows;XP;1440453509;1;0;0;54;1460;14480;0;9;0;5
98;139;218;251;128;252;102;185;g;win;Windows;XP;853641209;1;0;0;50;1460;14480;0;7;0;5
74;125;225;67;128;252;102;199;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
66;235;139;110;128;252;102;165;g;win;Windows;XP;409617867;3;1;0;244;1460;4140;0;0;0;5
143;220;17;140;128;252;110;210;g;win;Windows;XP;409617867;3;1;0;245;1380;4140;0;0;0;5
143;220;17;149;128;252;110;210;g;win;Windows;XP;409617867;3;1;0;245;1380;4140;0;0;0;5
31;13;77;58;128;252;226;81;g;win;Windows;XP;853641209;1;0;0;86;1460;14480;0;9;0;5
74;122;104;11;128;252;98;48;g;win;Windows;XP;3473552393;1;0;0;52;1380;5840;0;0;0;5
220;181;125;192;128;252;20;193;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;10;0;5
77;67;86;107;128;252;102;165;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
220;181;181;128;128;252;102;94;g;win;Windows;XP;853641209;1;0;0;46;1460;5792;0;9;0;5
199;7;167;23;128;252;110;202;g;win;Windows;XP;2776361117;1;0;0;50;1380;5840;0;10;0;5
173;194;64;106;128;252;102;164;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
74;125;142;95;128;252;102;162;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
23;13;109;67;128;252;102;164;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
159;87;23;135;128;252;202;44;g;win;Windows;XP;760098361;3;0;0;50;1380;49248;0;0;0;5
68;64;25;250;128;252;119;189;g;win;Windows;XP;118251589;3;0;0;247;1360;8190;0;0;0;5
202;173;28;250;128;252;88;241;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
146;2;181;236;128;252;202;44;g;win;Windows;XP;1440453509;1;0;0;45;1460;14480;0;7;0;5
209;91;156;122;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;55;1460;5792;0;4;0;5
38;106;64;115;128;252;102;179;g;win;Windows;XP;644227027;3;1;0;247;1460;4140;0;0;0;5
64;235;147;16;128;252;53;110;g;win;Windows;XP;1661676545;1;0;0;55;1460;4380;0;7;0;5
50;57;33;29;65;254;127;188;g;win;Windows;XP;409617867;3;1;0;243;1460;4140;0;0;0;5
64;57;23;194;128;252;153;27;g;win;Windows;XP;947159361;1;0;0;59;1460;5792;0;0;0;5
161;195;66;111;128;252;80;45;g;win;Windows;XP;4032013835;3;1;0;244;1380;4140;0;0;0;5
74;125;225;72;128;252;102;200;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
128;252;121;27;221;226;48;154;g;win;Windows;XP;760098361;3;0;0;58;1460;49232;0;0;0;5
17;164;0;78;128;252;110;196;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
173;192;24;228;128;252;102;7;g;win;Windows;XP;853641209;1;0;0;54;1460;5792;0;7;0;5
69;171;246;17;128;252;110;219;g;win;Windows;XP;853641209;1;0;0;83;1460;14480;0;9;0;5
91;144;184;234;128;252;102;224;g;win;Windows;XP;853641209;1;0;0;117;1460;5792;0;9;0;5
128;252;93;1;202;120;29;177;g;win;Windows;XP;118251589;3;0;0;198;1448;8000;0;0;0;5
63;233;92;74;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
208;52;173;198;128;252;102;164;g;win;Windows;XP;2776361117;1;0;0;54;1200;5840;0;10;0;5
91;190;216;66;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;55;1460;7240;0;10;0;5
207;236;24;141;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;55;1460;5792;0;2;0;5
122;228;199;67;128;252;102;86;g;win;Windows;XP;1661676545;1;0;0;45;1460;65535;0;12;0;5
17;158;10;36;128;252;102;180;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
157;157;90;207;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;54;1460;5792;0;0;0;5
165;254;94;24;128;252;102;185;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
66;244;145;80;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;55;1460;14480;0;9;0;5
180;153;97;13;128;252;102;86;g;win;Windows;XP;853641209;1;0;0;44;1460;5792;0;8;0;5
98;139;212;64;65;254;127;187;g;win;Windows;XP;853641209;1;0;0;50;1460;14480;0;7;0;5
173;241;244;123;128;252;231;63;g;win;Windows;XP;118251589;3;0;0;245;1460;8190;0;0;0;5
206;188;4;2;128;252;102;187;g;win;Windows;XP;118251589;3;0;0;244;1360;8190;0;0;0;5
128;252;101;24;219;144;130;62;g;win;Windows;XP;3473552393;3;0;0;126;1460;64512;0;0;0;5
149;174;97;86;128;252;110;204;g;win;Windows;XP;85765585;3;0;0;247;1360;8190;0;3;0;5
23;13;98;77;128;252;102;187;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
67;217;65;244;128;252;88;241;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0;5
77;67;86;115;65;254;127;189;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
85;17;80;124;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;54;1460;14480;0;7;0;5
66;94;241;1;128;252;102;187;g;win;Windows;XP;853641209;1;0;0;54;1460;32767;0;11;0;5
216;115;217;254;128;252;121;103;g;win;Windows;XP;118251589;0;0;0;244;1460;8190;0;0;0;5
80;74;145;80;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;53;1460;5792;0;7;0;5
75;126;3;107;128;252;110;201;g;win;Windows;XP;118251589;3;0;0;245;1360;8190;0;0;0;5
199;127;194;135;128;252;102;211;g;win;Windows;XP;853641209;1;0;0;57;1460;14480;0;7;0;5
68;142;250;161;128;252;102;180;g;win;Windows;XP;853641209;1;0;0;55;1460;14480;0;8;0;5
23;21;75;80;128;252;102;198;g;win;Windows;XP;853641209;1;0;0;47;1460;14480;0;8;0;5
199;59;150;12;128;252;102;165;g;win;Windows;XP;853641209;1;0;0;50;1460;14480;0;8;0;5
63;233;92;65;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
23;0;165;9;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
23;13;111;160;128;252;102;154;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
173;194;77;105;65;254;127;185;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0;5
69;171;246;16;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;83;1460;14480;0;9;0;5
63;233;92;49;128;252;102;198;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
124;148;183;99;128;252;149;189;g;win;Windows;XP;644227027;3;1;0;49;1376;65535;0;4;0;5
216;115;212;254;128;252;88;241;g;win;Windows;XP;118251589;3;0;0;242;1360;8190;0;0;0;5
208;49;204;16;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;57;1460;14480;0;1;0;5
8;27;147;126;128;252;102;168;g;win;Windows;XP;853641209;0;0;0;57;1460;5792;0;7;0;5
108;168;211;130;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;55;1460;5792;0;7;0;5
23;0;165;11;128;252;102;172;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
174;35;35;28;128;252;156;48;g;win;Windows;XP;1661676545;1;0;0;55;1460;65535;0;7;0;5
184;72;240;124;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;46;1460;14480;0;7;0;5
74;125;225;97;128;252;102;202;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
79;125;19;252;128;252;202;44;g;win;Windows;XP;853641209;1;0;0;49;1460;5792;0;7;0;5
128;252;164;248;88;190;45;167;g;win;Windows;XP;853641209;1;0;0;61;1460;5792;0;6;0;5
63;233;92;81;128;252;102;202;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0;5
8;21;24;35;128;252;102;155;g;win;Windows;XP;853641209;1;0;0;53;1460;5792;0;7;0;5
128;252;144;84;124;17;4;30;g;win;Windows;XP;3674883821;1;0;0;62;1460;5792;0;0;0;5
125;166;210;50;128;252;110;201;g;win;Windows;XP;409617867;3;1;0;50;1452;65535;0;4;0;5
69;43;132;198;128;252;102;153;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
64;208;138;172;128;252;102;198;g;win;Windows;XP;853641209;1;0;0;55;1460;5792;0;9;0;5
216;219;112;250;128;252;121;103;g;win;Windows;XP;118251589;3;0;0;244;1460;8190;0;0;0;5
128;252;130;3;203;125;243;187;g;win;Windows;XP;85765585;0;0;0;125;1380;64240;0;0;0;5
64;34;187;157;128;252;110;206;g;win;Windows;XP;853641209;1;0;0;55;1460;14480;0;8;0;5
71;7;144;228;128;252;110;196;g;win;Windows;XP;853641209;1;0;0;54;1460;14480;0;5;0;5
72;246;45;10;128;252;102;203;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;4;0;5
68;87;26;158;128;252;110;208;g;win;Windows;XP;853641209;1;0;0;53;1460;5792;0;9;0;5
23;13;109;15;128;252;102;214;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
101;226;178;50;128;252;102;86;g;win;Windows;XP;853641209;1;0;0;46;1460;14480;0;9;0;5
173;194;55;174;128;252;102;203;g;win;Windows;XP;853641209;1;0;0;58;1460;5792;0;6;0;5
67;134;208;160;128;252;110;196;g;win;Windows;XP;644227027;3;1;0;246;1460;4140;0;0;0;5
23;21;242;67;128;252;102;184;g;win;Windows;XP;853641209;1;0;0;47;1460;14480;0;8;0;5
54;243;160;122;128;252;102;201;g;win;Windows;XP;853641209;1;0;0;47;1460;14480;0;8;0;5
122;107;212;120;128;252;110;201;g;win;Windows;XP;409617867;3;1;0;53;1460;65535;0;1;0;5
205;234;225;146;128;252;19;240;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
17;151;225;8;128;252;102;186;g;win;Windows;XP;118251589;3;0;0;243;1360;8190;0;0;0;5
165;254;94;64;128;252;102;217;g;win;Windows;XP;853641209;1;0;0;58;1460;14480;0;1;0;5
199;233;57;41;128;252;88;241;g;win;Windows;XP;644227027;3;1;0;245;1460;4140;0;0;0;5
173;194;55;71;128;252;110;222;g;win;Windows;XP;853641209;1;0;0;58;1460;5792;0;6;0;5
31;13;65;10;65;254;127;184;g;win;Windows;XP;853641209;1;0;0;87;1460;14480;0;9;0;5
74;125;225;35;128;252;102;188;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
74;125;225;78;128;252;110;198;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0;5
88;80;163;8;128;252;202;44;g;win;Windows;XP;4146123721;4096;0;0;113;1460;64240;0;0;0;5
74;125;225;98;128;252;110;195;g;win;Windows;XP;853641209;0;0;0;57;1430;62392;0;6;0;5
137;254;16;112;128;252;110;226;g;win;Windows;XP;644227027;3;1;0;245;1460;4140;0;0;0;5
23;21;207;126;128;252;102;201;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;8;0;5
202;173;24;200;128;252;121;103;g;win;Windows;XP;118251589;3;0;0;240;1460;8190;0;0;0;5
64;208;138;136;128;252;110;206;g;win;Windows;XP;853641209;1;0;0;55;1460;5792;0;9;0;5
208;85;40;45;128;252;102;182;g;win;Windows;XP;644227027;3;1;0;248;1460;4140;0;0;0;5
50;19;216;239;128;252;109;60;g;win;Windows;XP;853641209;1;0;0;47;1460;14480;0;8;0;5
23;60;195;205;128;252;102;177;g;win;Windows;XP;853641209;1;0;0;59;1460;14480;0;1;0;5
205;251;253;9;128;252;102;7;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0;5
23;60;205;15;65;254;127;188;g;win;Windows;XP;853641209;1;0;0;59;1460;14480;0;1;0;5
