2013-1-29 15:34:51
63;233;92;49;128;252;110;228;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
173;192;42;188;128;252;110;202;s;unix;Linux;3.x;1661676545;1;0;0;54;1460;14600;1;10;0;2
173;73;40;20;65;254;127;182;s;win;Windows;7 or 8;85765585;3;0;0;118;1460;8192;2;2;0;1
128;252;46;147;63;241;108;124;s;win;Windows;7 or 8;85765585;3;0;0;124;1460;8192;2;2;0;1
174;129;187;156;128;252;102;201;?;unkn;Unknown;Unknown;853641209;1;0;0;48;1460;14480;0;7;0;10
128;252;102;168;74;121;176;40;s;win;Windows;7 or 8;3473552393;3;0;0;124;1380;8192;2;0;0;1
76;16;248;93;128;252;110;214;s;win;Windows;XP;409617867;3;1;0;52;1460;65535;2;1;0;1
69;171;248;16;128;252;110;228;?;unkn;Unknown;Unknown;853641209;1;0;0;83;1460;14480;0;9;0;10
65;254;127;187;74;125;142;95;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
31;13;65;26;128;252;110;228;?;unkn;Unknown;Unknown;853641209;1;0;0;88;1460;14480;0;9;0;10
128;252;102;188;74;125;225;110;s;win;Windows;XP;409617867;3;1;0;60;1380;65535;2;1;0;1
128;252;102;183;65;33;47;9;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
98;155;229;201;128;252;110;214;s;win;Windows;XP;409617867;3;1;0;50;1460;65535;2;1;0;1
195;230;140;46;128;252;17;73;s;unix;Linux;2.6.x;853641209;3;0;0;51;1460;5840;1;7;0;1
113;53;182;244;65;254;127;188;s;win;Windows;XP;409617867;3;1;0;49;1452;65535;2;1;0;1
128;252;6;150;95;211;81;111;s;win;Windows;7 or 8;85765585;3;0;0;126;1380;8192;2;8;0;1
198;228;228;44;128;252;93;44;g;unix;Linux;2.4.x-2.6.x;853641209;3;0;0;52;1460;5840;1;9;0;2
128;252;93;44;198;228;228;44;s;win;Windows;XP;4146123721;4096;0;0;126;1460;16384;2;0;0;1
128;252;157;246;92;114;150;41;s;unix;Mac OS X;10.x;409617867;3;1;0;61;1380;65535;2;3;0;1
128;252;102;187;68;67;159;141;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
65;254;127;186;173;192;42;188;s;unix;iOS;iPhone or iPad;409617867;3;1;0;61;1380;65535;2;4;0;1
187;149;250;19;128;252;102;219;s;win;Windows;7 or 8;85765585;3;0;0;117;1452;8192;2;2;0;1
74;125;142;95;65;254;127;187;?;unkn;Unknown;Unknown;853641209;0;0;0;49;1430;14180;0;6;0;10
174;129;245;199;128;252;110;209;s;unix;Linux;3.x;1661676545;1;0;0;47;1460;14600;1;9;0;2
173;194;35;111;128;252;102;201;?;unkn;Unknown;Unknown;1661676545;0;0;0;50;1430;62920;0;6;0;10
63;241;108;124;128;252;46;147;s;win;Windows;7 or 8;118251589;3;0;0;117;1460;8192;2;0;0;1
65;51;54;222;128;252;0;9;g;unix;Linux;2.2.x-3.x (barebone;118251589;3;0;0;245;1380;8188;0;0;0;2
128;252;0;9;65;51;54;222;s;unix;Linux;2.4-2.6;118251589;1;0;0;62;1460;5840;1;0;0;1
74;121;176;40;128;252;102;168;?;unkn;Unknown;Unknown;118251589;1;0;0;54;1380;5840;0;0;0;10
63;233;92;57;65;254;127;187;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
180;177;78;66;128;252;19;18;s;win;Windows;XP;3473552393;3;0;0;113;1460;65535;2;0;0;1
128;252;19;18;180;177;78;66;s;unix;Linux;2.4-2.6;3473552393;1;0;0;62;1460;5840;1;0;0;1
63;233;92;88;128;252;102;165;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
69;171;235;16;128;252;115;41;s;unix;Linux;3.x;1661676545;1;0;0;82;1460;14600;1;9;0;2
128;252;110;204;109;128;207;247;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0;1
23;0;165;27;128;252;102;209;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
122;225;83;168;128;252;231;63;?;unkn;Unknown;Unknown;1661676545;1;0;0;46;1460;65535;0;12;0;10
68;67;159;141;128;252;102;187;?;unkn;Unknown;Unknown;853641209;1;0;0;57;1460;5792;0;9;0;10
205;251;253;137;128;252;102;199;?;unkn;Unknown;Unknown;853641209;1;0;0;57;1460;5792;0;8;0;10
67;232;64;246;128;252;251;204;s;win;Windows;XP;4032013835;3;1;0;51;1460;65535;2;0;0;1
91;190;216;65;128;252;102;188;?;unkn;Unknown;Unknown;3473552393;1;0;0;55;1460;7300;0;0;0;10
218;85;18;211;128;252;102;193;s;win;Windows;7 or 8;3473552393;3;0;0;46;1440;8192;2;0;0;1
173;204;162;3;128;252;102;215;s;win;Windows;7 or 8;947159361;3;0;0;116;1460;8192;2;0;0;1
67;212;125;196;128;252;110;209;s;win;Windows;7 or 8;85765585;3;0;0;120;1460;8192;2;2;0;1
128;252;20;205;23;0;165;40;s;win;Windows;XP;3473552393;3;0;0;126;1460;65535;2;0;0;1
208;71;125;59;128;252;102;198;?;unkn;Unknown;Unknown;118251589;3;0;0;248;1360;8190;0;0;0;10
74;125;225;107;65;254;127;187;?;unkn;Unknown;Unknown;1661676545;0;0;0;57;1430;62920;0;6;0;10
128;252;102;191;199;36;253;12;g;unix;Linux;2.2.x-3.x;85765585;0;0;0;124;1380;63443;0;8;0;3
128;252;110;215;192;168;7;109;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
74;125;225;101;128;252;102;199;?;unkn;Unknown;Unknown;853641209;0;0;0;57;1430;62392;0;6;0;10
61;90;43;57;128;252;19;18;g;unix;Linux;2.2.x-3.x (barebone;644227027;3;1;0;244;1460;4380;0;0;0;2
23;0;165;40;128;252;20;205;s;unix;Linux;3.x;3473552393;1;0;0;56;1460;14600;1;0;0;1
64;94;107;60;128;252;102;198;s;unix;Linux;2.6.x;2776361117;1;0;0;53;1460;5840;1;7;0;2
74;125;225;105;65;254;127;187;?;unkn;Unknown;Unknown;1661676545;0;0;0;57;1430;62920;0;6;0;10
74;125;225;108;65;254;127;187;?;unkn;Unknown;Unknown;1661676545;0;0;0;57;1430;62920;0;6;0;10
23;0;165;50;128;252;110;209;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
128;252;102;209;165;254;94;49;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
188;255;65;177;128;252;102;219;s;win;Windows;XP;3473552393;3;0;0;114;1460;65535;2;0;0;1
165;254;94;49;128;252;102;209;?;unkn;Unknown;Unknown;853641209;1;0;0;58;1460;14480;0;1;0;10
203;176;181;36;128;252;110;214;s;unix;Mac OS X;10.x;409617867;3;1;0;48;1460;65535;2;3;0;1
207;46;198;117;128;252;102;205;?;unkn;Unknown;Unknown;409617867;3;1;0;247;1460;4140;0;0;0;10
128;252;102;156;74;125;225;102;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
128;252;66;170;76;12;124;84;s;win;Windows;7 or 8;3473552393;3;0;0;126;1460;8192;2;0;0;1
23;0;165;18;128;252;102;188;s;unix;Linux;3.x;1661676545;1;0;0;56;1460;14600;1;1;0;2
130;117;190;168;65;254;127;189;s;unix;FreeBSD;8.x;644227027;3;1;0;55;1380;65535;2;3;0;1
173;194;54;152;128;252;110;202;s;unix;Linux;2.6.x;1661676545;1;0;0;58;1460;5840;1;6;0;2
17;167;137;29;128;252;102;186;?;unkn;Unknown;Unknown;118251589;3;0;0;245;1360;8190;0;0;0;10
128;252;110;208;62;16;185;23;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0;1
46;19;231;251;128;252;80;238;s;win;Windows;XP;3473552393;3;0;0;109;1460;65535;2;0;0;1
128;252;80;238;46;19;231;251;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
199;36;253;12;128;252;102;191;?;unkn;Unknown;Unknown;644227027;3;1;0;243;1380;4140;0;0;0;10
24;60;224;4;128;252;102;7;s;win;Windows;XP;409617867;3;1;0;52;1460;65535;2;1;0;1
173;194;77;106;128;252;102;179;s;unix;Linux;3.x;1661676545;0;0;0;49;1430;14300;1;6;0;2
128;252;102;203;107;14;43;243;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
74;125;142;189;128;252;102;179;s;unix;Linux;3.x;1661676545;0;0;0;49;1430;14300;1;6;0;2
95;211;141;106;128;252;6;150;s;unix;Linux;2.6.x;1661676545;1;0;0;55;1460;5840;1;9;0;2
95;211;81;111;128;252;6;150;s;unix;Linux;2.6.x;1661676545;1;0;0;52;1460;5840;1;9;0;2
128;252;102;162;173;208;58;19;s;win;Windows;XP;409617867;3;1;0;61;1380;65535;2;1;0;1
216;155;139;185;128;252;110;195;s;unix;Linux;2.4-2.6;118251589;1;0;0;55;1460;5840;1;0;0;1
97;89;110;73;128;252;19;18;s;win;Windows;7 or 8;85765585;3;0;0;115;1460;8192;2;2;0;1
23;0;165;43;128;252;102;162;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
128;252;110;196;98;237;43;164;g;unix;Linux;2.2.x-3.x;85765585;0;0;0;125;1380;63443;0;8;0;3
128;252;102;204;130;160;209;255;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
128;252;102;8;70;180;78;3;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0;1
128;252;102;153;72;21;91;19;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
107;14;43;243;128;252;102;203;?;unkn;Unknown;Unknown;853641209;1;0;0;58;1460;14480;0;1;0;10
74;125;225;66;128;252;102;198;?;unkn;Unknown;Unknown;853641209;0;0;0;57;1430;62392;0;6;0;10
209;202;167;103;128;252;11;80;?;unkn;Unknown;Unknown;3473552393;1;0;0;53;1380;5840;0;0;0;10
125;168;107;48;128;252;64;252;s;win;Windows;7 or 8;3473552393;3;0;0;110;1452;8192;2;0;0;1
23;0;165;8;128;252;46;147;s;unix;Linux;3.x;1661676545;1;0;0;56;1460;14600;1;1;0;2
72;21;91;19;128;252;102;153;s;unix;Linux;3.x;1661676545;1;0;0;57;1460;14600;1;6;0;2
99;111;115;75;128;252;102;7;s;win;Windows;7 or 8;3473552393;3;0;0;118;1460;8192;2;0;0;1
128;252;102;215;184;75;168;174;g;unix;Linux;2.2.x-3.x;853641209;3;0;0;60;1380;14600;0;6;0;3
204;93;213;45;128;252;102;153;?;unkn;Unknown;Unknown;409617867;3;1;0;243;1460;4140;0;0;0;10
71;11;96;31;128;252;6;39;s;win;Windows;XP;409617867;3;1;0;52;1460;65535;2;1;0;1
173;208;58;19;128;252;102;162;?;unkn;Unknown;Unknown;1809663017;3;0;0;52;1380;65535;0;7;0;10
128;252;110;193;74;125;225;107;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
63;233;92;65;128;252;102;162;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
128;252;102;155;74;123;155;25;s;unix;Tru64;4.x;3473552393;3;0;0;124;1380;32768;2;0;0;0
63;142;161;4;128;252;6;150;s;unix;Linux;2.6.x;1661676545;1;0;0;54;1460;5840;1;9;0;2
217;218;26;130;128;252;21;79;s;win;Windows;7 or 8;85765585;3;0;0;118;1460;8192;2;8;0;1
219;144;130;62;128;252;101;24;s;win;Windows;XP;3473552393;3;0;0;108;1460;65535;2;0;0;1
128;252;101;24;219;144;130;62;?;unkn;Unknown;Unknown;3473552393;3;0;0;126;1460;64512;0;0;0;10
174;37;29;148;128;252;102;168;s;unix;Linux;2.4-2.6;3473552393;1;0;0;54;1460;5840;1;0;0;1
128;252;102;208;173;194;64;147;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
184;72;231;89;128;252;102;153;?;unkn;Unknown;Unknown;853641209;1;0;0;48;1460;5792;0;8;0;10
208;82;236;225;65;254;127;187;?;unkn;Unknown;Unknown;3473552393;3;0;0;116;1460;14480;0;0;0;10
184;72;162;162;128;252;102;153;?;unkn;Unknown;Unknown;853641209;1;0;0;45;1460;14480;0;7;0;10
114;80;184;71;128;252;102;7;s;unix;Linux;2.6.x;1661676545;1;0;0;47;1460;5840;1;9;0;2
128;252;43;5;169;230;107;182;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
65;254;127;184;199;59;150;10;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
172;20;66;137;63;233;92;67;s;win;Windows;7 or 8;85765585;3;0;0;126;1460;8192;2;8;0;1
77;67;86;80;128;252;102;170;?;unkn;Unknown;Unknown;853641209;1;0;0;58;1460;14480;0;1;0;10
128;252;156;184;67;171;247;211;s;win;Windows;7 or 8;3473552393;3;0;0;125;1380;8192;2;0;0;1
212;34;34;146;128;252;33;235;s;win;Windows;7 or 8;3473552393;3;0;0;112;1460;8192;2;0;0;1
128;252;153;27;64;57;23;210;s;unix;Linux;3.x;853641209;3;0;0;62;1460;14600;1;7;0;1
66;6;36;15;128;252;102;212;s;unix;Linux;2.6.x;1661676545;1;0;0;53;1460;5840;1;9;0;2
128;252;110;200;174;129;1;163;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0;1
173;194;64;147;128;252;102;208;?;unkn;Unknown;Unknown;853641209;0;0;0;49;1430;14180;0;6;0;10
128;252;156;48;174;35;35;21;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;8;0;1
23;23;107;249;128;252;102;153;?;unkn;Unknown;Unknown;853641209;1;0;0;48;1460;5792;0;8;0;10
128;252;102;227;23;23;110;81;s;win;Windows;7 or 8;85765585;3;0;0;124;1380;8192;2;2;0;1
23;13;112;143;128;252;110;197;s;unix;Linux;3.x;1661676545;1;0;0;58;1460;14600;1;1;0;2
130;47;252;68;128;252;202;44;s;unix;HP-UX;11.x;409617867;3;1;0;55;1460;32768;2;0;0;1
184;75;168;174;128;252;102;215;?;unkn;Unknown;Unknown;409617867;3;1;0;245;1460;4140;0;0;0;10
87;202;189;232;128;252;212;60;s;win;Windows;7 or 8;3473552393;3;0;0;111;1442;8192;2;0;0;1
198;20;69;74;128;252;95;176;s;!;NMap;SYN scan;2166136261;128;0;0;114;0;1024;2;0;0;0
50;19;223;143;128;252;102;153;?;unkn;Unknown;Unknown;853641209;1;0;0;47;1460;14480;0;8;0;10
74;125;142;108;128;252;102;208;?;unkn;Unknown;Unknown;853641209;0;0;0;49;1430;14180;0;6;0;10
121;92;19;187;128;252;110;198;s;win;Windows;XP;409617867;3;1;0;45;1398;65535;2;1;0;1
23;60;77;231;128;252;110;209;?;unkn;Unknown;Unknown;853641209;1;0;0;58;1460;14480;0;1;0;10
23;13;98;110;128;252;110;201;s;unix;Linux;3.x;1661676545;1;0;0;58;1460;14600;1;1;0;2
206;165;250;97;128;252;102;187;s;unix;Linux;2.4-2.6;118251589;1;0;0;54;1460;5840;1;0;0;1
128;252;102;214;219;142;78;203;s;win;Windows;7 or 8;85765585;3;0;0;60;1380;8192;2;2;0;1
174;129;1;163;128;252;110;200;s;unix;Linux;2.6.x;1661676545;0;0;0;47;1360;5440;1;6;0;2
112;203;198;140;128;252;110;206;s;win;Windows;XP;85765585;3;0;0;113;1460;65535;2;0;0;1
168;63;150;56;128;252;248;69;s;win;Windows;7 or 8;85765585;3;0;0;111;1440;8192;2;8;0;1
63;233;92;67;128;252;110;201;s;unix;Linux;3.x;1661676545;1;0;0;56;1460;14600;1;1;0;2
174;35;35;21;128;252;156;48;?;unkn;Unknown;Unknown;1661676545;1;0;0;55;1460;64404;0;7;0;10
182;55;195;25;128;252;110;206;s;win;Windows;XP;3473552393;3;0;0;116;1460;65535;2;0;0;1
23;23;110;81;128;252;102;227;s;unix;Linux;3.x;1661676545;1;0;0;46;1460;14600;1;7;0;2
66;103;64;117;128;252;102;209;?;unkn;Unknown;Unknown;118251589;3;0;0;245;1360;8190;0;0;0;10
23;13;108;244;128;252;110;207;?;unkn;Unknown;Unknown;853641209;1;0;0;58;1460;14480;0;1;0;10
128;252;195;178;74;125;225;117;s;win;Windows;7 or 8;85765585;3;0;0;125;1460;8192;2;2;0;1
23;0;165;17;128;252;102;187;?;unkn;Unknown;Unknown;853641209;1;0;0;56;1460;14480;0;1;0;10
128;252;88;241;202;173;28;250;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;8;0;1
74;125;225;117;128;252;195;178;?;unkn;Unknown;Unknown;1661676545;0;0;0;57;1430;62920;0;6;0;10
173;241;244;99;128;252;110;201;?;unkn;Unknown;Unknown;118251589;3;0;0;245;1360;8190;0;0;0;10
69;152;93;162;128;252;98;17;s;unix;iOS;iPhone or iPad;409617867;3;1;0;55;1452;65535;2;4;0;1
71;14;183;42;128;252;80;245;s;win;Windows;XP;409617867;3;1;0;53;1460;65535;2;1;0;1
89;91;201;178;65;254;127;223;s;unix;iOS;iPhone or iPad;409617867;3;1;0;51;1460;65535;2;4;0;1
79;151;118;194;128;252;102;219;s;unix;iOS;iPhone or iPad;409617867;3;1;0;52;1452;65535;2;4;0;1
79;17;238;80;128;252;102;7;s;win;Windows;7 or 8;3473552393;3;0;0;112;1452;8192;2;0;0;1
23;60;207;160;128;252;102;154;?;unkn;Unknown;Unknown;853641209;1;0;0;59;1460;14480;0;1;0;10
128;252;102;151;37;59;19;15;s;win;Windows;XP;409617867;3;1;0;60;1380;65535;2;1;0;1
91;73;254;87;128;252;156;184;g;win;Windows;NT kernel 6.x;409617867;3;1;0;43;1460;8192;2;3;0;2
23;21;50;52;128;252;110;201;s;unix;Linux;3.x;1661676545;1;0;0;46;1460;14600;1;8;0;2
128;252;102;164;23;13;109;67;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0;1
