2013-1-29 21:3:36
66;249;73;71;128;252;177;194;g;unix;Linux;2.2.x-3.x;1661676545;0;0;0;49;1430;62920;0;6;0
65;52;250;226;128;252;130;102;s;win;Windows;7 or 8;85765585;3;0;0;116;1440;8192;2;8;0
128;252;102;199;74;125;133;125;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
202;131;28;39;128;252;231;74;s;unix;Linux;2.4-2.6;118251589;1;0;0;50;1460;5840;1;0;0
71;105;54;15;128;252;110;212;s;win;Windows;XP;409617867;3;1;0;52;1460;65535;2;1;0
63;233;92;57;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0
168;63;149;225;128;252;121;132;s;win;Windows;7 or 8;85765585;3;0;0;111;1440;8192;2;8;0
128;252;121;132;168;63;149;225;s;unix;FreeBSD;8.x;644227027;3;1;0;62;1460;65535;2;3;0
204;11;51;34;65;254;127;189;g;win;Windows;XP;644227027;3;1;0;247;1460;4140;0;0;0
115;91;153;146;65;254;127;222;s;win;Windows;XP;3473552393;3;0;0;107;1460;65535;2;0;0
128;252;102;182;8;12;200;253;s;unix;Mac OS X;10.x;409617867;3;1;0;60;1380;65535;2;3;0
24;207;139;216;128;252;6;39;s;unix;Mac OS X;10.x;409617867;3;1;0;53;1460;65535;2;3;0
74;125;225;101;65;254;127;187;g;win;Windows;XP;1661676545;0;0;0;57;1430;62920;0;6;0
128;252;110;196;94;171;150;250;g;win;Windows;NT kernel 6.x;409617867;3;1;0;61;1380;8192;2;3;0
74;125;133;125;128;252;102;199;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0
208;111;168;6;128;252;110;201;g;win;Windows;XP;1809663017;3;0;0;58;1380;65535;0;4;0
23;0;165;17;128;252;102;219;s;unix;Linux;3.x;1661676545;1;0;0;56;1460;14600;1;1;0
222;168;184;247;128;252;19;19;s;win;Windows;XP;85765585;3;0;0;44;1440;65535;2;0;0
128;252;110;208;184;105;67;88;s;win;Windows;7 or 8;85765585;3;0;0;61;1380;8192;2;2;0
116;12;58;253;128;252;102;207;s;unix;Mac OS X;10.x;409617867;3;1;0;47;1440;65535;2;3;0
37;1;144;20;128;252;110;206;s;unix;Linux;3.x;2776361117;1;0;0;53;1460;14600;1;8;0
65;254;127;184;93;184;216;229;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
128;252;110;228;208;111;168;6;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
128;252;102;198;31;13;65;7;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
74;125;142;189;65;254;127;217;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0
128;252;6;150;70;33;217;27;s;win;Windows;7 or 8;85765585;3;0;0;126;1380;8192;2;8;0
93;184;216;229;65;254;127;184;s;unix;Linux;3.x;1661676545;1;0;0;57;1460;14600;1;6;0
83;66;110;161;128;252;105;2;s;win;Windows;7 or 8;85765585;3;0;0;116;1400;8192;2;2;0
128;252;105;2;83;66;110;161;g;win;Windows;XP;118251589;0;0;0;61;1380;4096;0;0;0
61;135;218;32;128;252;110;208;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;9;0
64;236;85;98;128;252;102;190;g;win;Windows;XP;85765585;3;0;0;245;1360;8190;0;3;0
128;252;102;209;69;171;248;16;s;unix;Mac OS X;10.x;409617867;3;1;0;60;1380;65535;2;3;0
128;252;102;228;207;46;198;117;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
108;219;102;85;128;252;6;39;s;unix;Mac OS X;10.x;409617867;3;1;0;45;1460;65535;2;3;0
116;123;129;160;128;252;102;162;s;win;Windows;7 or 8;3473552393;3;0;0;113;1460;8192;2;0;0
178;255;215;66;128;252;202;246;g;unix;Linux;2.2.x-3.x;853641209;3;0;0;50;1380;5840;0;7;0
205;251;253;81;128;252;66;11;s;unix;Linux;2.6.x;1661676545;1;0;0;57;1460;5840;1;8;0
93;188;35;215;128;252;177;191;s;win;Windows;7 or 8;85765585;3;0;0;110;1460;8192;2;2;0
207;46;198;117;128;252;102;228;g;win;Windows;XP;409617867;3;1;0;247;1460;4140;0;0;0
123;240;0;212;128;252;19;18;s;win;Windows;7 or 8;85765585;3;0;0;107;1460;8192;2;2;0
173;194;64;105;128;252;102;153;s;unix;Linux;3.x;3473552393;0;0;0;49;1430;14300;1;0;0
78;38;150;218;128;252;19;19;s;win;Windows;7 or 8;85765585;3;0;0;45;1440;8192;2;2;0
128;252;110;215;174;109;14;94;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
173;194;64;104;65;254;127;189;g;win;Windows;XP;853641209;0;0;0;49;1430;14180;0;6;0
205;251;253;125;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0
46;105;113;8;128;252;50;49;s;unix;Linux;3.x;853641209;3;0;0;55;1460;14600;1;7;0
165;254;94;49;65;254;127;182;s;unix;Linux;3.x;1661676545;1;0;0;58;1460;14600;1;1;0
128;252;110;212;92;62;224;21;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
24;185;106;151;128;252;102;7;s;unix;iOS;iPhone or iPad;409617867;3;1;0;53;1460;65535;2;4;0
23;0;165;26;128;252;231;74;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0
205;251;253;21;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0
108;90;236;77;128;252;143;174;s;win;Windows;7 or 8;85765585;3;0;0;116;1460;8192;2;8;0
123;193;179;118;128;252;19;18;s;win;Windows;7 or 8;85765585;3;0;0;112;1460;8192;2;2;0
128;252;110;226;4;28;136;36;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
131;179;141;15;128;252;153;27;g;win;Windows;XP;853641209;1;0;0;48;1340;14480;0;7;0
79;107;64;108;128;252;110;201;s;win;Windows;7 or 8;85765585;3;0;0;115;1452;8192;2;2;0
199;101;162;41;128;252;29;10;g;unix;Linux;2.2.x-3.x;853641209;8195;0;0;53;1460;5792;0;7;0
128;252;29;10;199;101;162;41;s;unix;OpenBSD;5.x;1809663017;3;0;0;62;1460;16384;2;3;0
128;252;80;97;50;97;101;114;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;8;0
92;140;24;15;128;252;110;214;s;win;Windows;XP;409617867;3;1;0;51;1452;65535;2;1;0
69;162;66;153;128;252;19;18;s;win;Windows;XP;3473552393;3;0;0;119;1460;65535;2;0;0
17;164;0;39;128;252;110;196;g;win;Windows;XP;118251589;3;0;0;245;1360;8190;0;0;0
64;31;36;238;128;252;19;18;s;win;Windows;XP;3473552393;3;0;0;54;1460;65535;2;0;0
128;252;102;193;50;97;149;232;s;win;Windows;7 or 8;85765585;3;0;0;124;1380;8192;2;2;0
24;84;76;247;128;252;102;208;s;win;Windows;7 or 8;85765585;3;0;0;112;1460;8192;2;2;0
184;155;3;241;128;252;102;183;s;unix;iOS;iPhone or iPad;409617867;3;1;0;52;1460;65535;2;4;0
50;97;101;114;128;252;80;97;s;unix;Linux;3.x;1661676545;1;0;0;54;1460;14600;1;9;0
64;94;107;41;65;254;127;189;s;unix;Linux;2.6.x;2776361117;1;0;0;53;1460;5840;1;7;0
50;23;94;74;128;252;155;4;s;unix;Linux;2.6.x;853641209;3;0;0;53;1460;5840;1;7;0
128;252;102;187;189;10;68;111;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
128;252;21;205;218;30;103;138;s;win;Windows;XP;118251589;0;0;0;126;1460;16384;2;0;0
50;97;149;232;128;252;102;193;s;unix;Linux;2.6.x;1661676545;1;0;0;54;1460;5840;1;9;0
107;21;211;180;128;252;118;163;g;win;Windows;XP;853641209;1;0;0;47;1460;5792;0;8;0
23;21;72;43;65;254;127;189;s;unix;Linux;3.x;1661676545;1;0;0;46;1460;14600;1;8;0
174;109;14;94;128;252;110;215;s;unix;Linux;3.x;1661676545;1;0;0;54;1460;14600;1;7;0
128;252;102;153;23;60;209;145;s;win;Windows;7 or 8;85765585;3;0;0;124;1380;8192;2;2;0
129;82;138;48;128;252;153;27;g;win;Windows;XP;853641209;1;0;0;52;1460;14480;0;6;0
66;249;73;110;128;252;202;16;g;unix;Linux;2.2.x-3.x;1661676545;0;0;0;49;1430;62920;0;6;0
50;18;113;173;128;252;102;199;g;win;Windows;XP;853641209;1;0;0;51;1460;14480;0;8;0
128;252;101;169;199;127;194;185;s;win;Windows;XP;409617867;3;1;0;62;1460;65535;2;1;0
75;13;128;245;128;252;6;39;s;win;Windows;7 or 8;3473552393;3;0;0;116;1460;8192;2;0;0
24;5;33;224;128;252;102;154;s;win;Windows;XP;4032013835;3;1;0;53;1460;65535;2;0;0
128;252;102;202;208;111;168;7;s;win;Windows;7 or 8;3473552393;3;0;0;60;1380;8192;2;0;0
128;252;102;227;165;254;94;11;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
107;194;116;248;128;252;110;214;s;unix;Mac OS X;10.x;409617867;3;1;0;52;1460;65535;2;3;0
128;252;110;197;92;47;226;213;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
199;27;74;131;128;252;102;161;s;unix;Linux;3.x;1661676545;1;0;0;59;1460;14600;1;9;0
70;44;198;227;128;252;110;198;s;win;Windows;7 or 8;85765585;3;0;0;117;1460;8192;2;2;0
23;23;110;58;128;252;102;194;g;win;Windows;XP;853641209;1;0;0;45;1460;14480;0;7;0
92;225;36;23;128;252;102;7;g;win;Windows;XP;644227027;3;1;0;50;1460;65535;0;2;0
199;127;194;185;128;252;101;169;g;win;Windows;XP;853641209;1;0;0;57;1460;14480;0;7;0
63;233;92;67;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;1;0
23;13;108;20;65;254;127;189;s;unix;Linux;3.x;1661676545;1;0;0;58;1460;14600;1;1;0
23;21;160;167;128;252;101;169;s;unix;Linux;2.6.x;1661676545;1;0;0;48;1460;5840;1;9;0
128;252;177;196;128;210;131;36;s;unix;Linux;3.x;853641209;3;0;0;62;1460;14600;1;4;0
157;55;130;165;128;252;102;188;g;win;Windows;XP;853641209;1;0;0;56;1460;14480;0;9;0
71;228;74;191;128;252;102;187;s;win;Windows;7 or 8;3473552393;3;0;0;116;1460;8192;2;0;0
128;252;202;44;210;7;50;100;s;unix;Linux;3.x;853641209;3;0;0;62;1460;14600;1;7;0
79;89;193;40;128;252;156;184;g;unix;Linux;2.2.x-3.x;853641209;3;0;0;45;1452;5840;0;2;0
207;197;61;109;128;252;102;175;s;win;Windows;XP;4032013835;3;1;0;47;1460;65535;2;0;0
128;252;102;218;99;195;15;202;s;unix;iOS;iPhone or iPad;409617867;3;1;0;61;1380;65535;2;4;0
50;116;194;24;128;252;102;190;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0
128;252;102;211;66;235;139;153;s;unix;iOS;iPhone or iPad;409617867;3;1;0;60;1380;65535;2;4;0
128;252;102;195;117;203;144;32;s;unix;iOS;iPhone or iPad;409617867;3;1;0;61;1380;65535;2;4;0
205;251;253;129;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0
178;255;83;2;65;254;127;182;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0
205;251;253;77;128;252;102;190;g;win;Windows;XP;853641209;1;0;0;57;1460;5792;0;8;0
159;251;13;7;128;252;6;56;s;win;Windows;7 or 8;3473552393;3;0;0;116;1380;8192;2;0;0
173;241;242;43;128;252;102;190;g;win;Windows;XP;118251589;3;0;0;246;1360;8190;0;0;0
128;252;102;194;23;23;110;58;s;unix;Mac OS X;10.x;409617867;3;1;0;60;1380;65535;2;3;0
64;120;60;156;128;252;19;18;s;win;Windows;XP;3473552393;3;0;0;121;1456;65535;2;0;0
128;252;102;5;31;13;74;23;s;win;Windows;XP;409617867;3;1;0;61;1380;65535;2;1;0
66;249;73;202;128;252;50;49;g;unix;Linux;2.2.x-3.x;1661676545;0;0;0;49;1430;62920;0;6;0
209;132;183;49;128;252;212;187;g;win;Windows;XP;409617867;3;1;0;242;1360;4080;0;0;0
64;94;43;110;128;252;110;202;s;unix;Linux;2.6.x;1661676545;1;0;0;54;1460;5840;1;8;0
23;60;85;29;128;252;102;187;s;unix;Linux;3.x;1661676545;1;0;0;58;1460;14600;1;1;0
114;46;113;43;128;252;19;21;g;win;Windows;NT kernel 5.x;85765585;3;0;0;48;1440;65535;2;14;0
78;46;106;21;128;252;8;158;s;win;Windows;XP;3473552393;128;0;0;114;1460;65535;2;0;0
112;150;70;155;128;252;102;155;s;win;Windows;7 or 8;3473552393;3;0;0;109;1460;8192;2;0;0
128;252;102;200;72;21;91;111;s;win;Windows;XP;409617867;3;1;0;61;1380;65535;2;1;0
76;105;136;52;128;252;6;39;s;win;Windows;XP;409617867;3;1;0;51;1460;65535;2;1;0
128;252;110;206;98;183;142;51;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
128;252;110;229;69;171;248;16;s;win;Windows;7 or 8;85765585;3;0;0;125;1380;8192;2;2;0
97;91;248;48;128;252;6;39;s;win;Windows;XP;85765585;3;0;0;53;1460;65535;2;0;0
72;21;91;111;128;252;102;200;s;unix;Linux;3.x;1661676545;1;0;0;57;1460;14600;1;6;0
