2013-1-22 12:32:54
29;85;148;152;192;168;56;102;s;unix;Solaris;10;760098361;3;0;0;64;1460;54020;1;0;0
156;250;145;99;192;168;56;102;s;unix;Solaris;6;2144450253;3;0;0;255;1460;10220;1;0;0
13;174;187;30;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;65535;2;0;0
252;74;144;190;192;168;56;102;s;unix;p0f;sendsyn utility;2860744329;0;15;0;192;1331;1337;2;5;0
112;70;28;2;192;168;56;102;s;unix;Mac OS X;10.x;644227027;3;1;0;64;1460;65535;2;0;0
246;43;187;190;192;168;56;102;s;!;NMap;SYN scan;118251589;0;0;0;64;1460;1024;2;0;0
221;171;85;225;192;168;56;102;s;unix;FreeBSD;8.x-9.x;4032013835;3;1;0;64;1460;65535;2;0;0
93;42;141;4;192;168;56;102;s;win;Windows;XP;3674883821;4099;0;0;128;1460;16384;2;0;0
177;254;106;117;192;168;56;102;s;unix;Linux;3.x;853641209;1;0;0;64;1460;14600;1;13;0
100;160;40;1;192;168;56;102;s;unix;OpenVMS;8.x;2776361117;0;0;0;128;1460;2920;1;0;0
128;69;36;185;192;168;56;102;s;unix;BaiduSpider;;3534738933;3;0;0;64;1460;5840;1;7;0
143;231;104;136;192;168;56;102;s;unix;Linux;2.2.x;853641209;3;0;0;64;1460;16060;1;0;0
191;211;7;242;192;168;56;102;s;unix;Mac OS X;10.x;409617867;3;1;0;64;1460;65535;2;0;0
28;18;11;226;192;168;56;102;s;unix;OpenBSD;5.x;3674883821;3;0;0;64;1460;16384;2;0;0
195;167;124;202;192;168;56;102;s;win;Windows;XP;1571045185;4099;0;0;128;1460;65535;2;0;0
39;245;109;238;192;168;56;102;s;unix;FreeBSD;8.x-9.x;3674883821;3;0;0;64;1460;65535;2;0;0
21;10;135;65;192;168;56;102;s;win;Windows;7 or 8;3473552393;3;0;0;128;1460;8192;2;0;0
55;194;125;230;192;168;56;102;s;!;NMap;SYN scan;118251589;0;0;0;64;1460;3072;2;0;0
167;19;82;187;192;168;56;102;g;unix;Linux;2.2.x-3.x (barebone;118251589;3;0;0;64;1460;1460;0;0;0
132;118;17;193;192;168;56;102;s;unix;Solaris;10;2776361117;3;0;0;64;1460;54020;1;0;0
24;198;28;14;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;16384;2;0;0
157;78;22;70;192;168;56;102;g;unix;Linux;2.2.x-3.x (no times;1661676545;3;0;0;64;1460;1460;0;13;0
164;210;140;203;192;168;56;102;s;unix;Linux;2.6.x;2776361117;1;0;0;64;1460;5840;1;13;0
154;5;56;137;192;168;56;102;s;unix;Linux;2.6.x;853641209;3;0;0;64;1460;5840;1;8;0
241;171;181;254;192;168;56;102;g;win;Windows;NT kernel 6.x;85765585;3;0;0;128;1460;8192;2;13;0
141;221;66;239;192;168;56;102;s;win;Windows;XP;3674883821;4099;0;0;128;1460;65535;2;0;0
39;186;192;160;192;168;56;102;s;win;Windows;XP;85765585;3;0;0;128;1460;65535;2;0;0
232;59;163;128;192;168;56;102;s;unix;iOS;iPhone or iPad;409617867;3;1;0;64;1460;65535;2;2;0
137;59;107;202;192;168;56;102;s;unix;Linux;3.x;1440453509;1;0;0;64;1460;14600;1;13;0
151;16;242;155;192;168;56;102;s;unix;Tru64;4.x;118251589;3;0;0;64;1460;36500;1;0;0
133;101;4;34;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;16384;2;0;0
67;189;200;153;192;168;56;102;s;unix;p0f;sendsyn utility;1902791044;0;18;0;192;1331;1337;2;0;0
119;141;68;192;192;168;56;102;s;unix;Tru64;4.x;2776361117;3;0;0;64;1460;32768;2;0;0
234;123;225;250;192;168;56;102;s;unix;Solaris;10;118251589;3;0;0;64;1460;54020;1;0;0
6;151;152;164;192;168;56;102;s;unix;FreeBSD;9.x;644227027;3;1;0;64;1460;65535;2;6;0
169;190;46;32;192;168;56;102;s;unix;Solaris;10;85765585;3;0;0;64;1460;54020;1;0;0
94;156;11;223;192;168;56;102;s;unix;Linux;2.6.x;853641209;3;0;0;64;1460;5840;1;7;0
195;198;93;234;192;168;56;102;s;unix;Linux;2.6.x;1440453509;1;0;0;64;1460;5840;1;13;0
101;62;91;138;192;168;56;102;s;!;NMap;OS detection;962959825;520;0;0;64;1460;3;2;10;0
146;15;126;167;192;168;56;102;s;win;Windows;XP;85765585;3;0;0;128;1460;65535;2;2;0
39;101;53;42;192;168;56;102;s;unix;Mac OS X;10.x;409617867;3;1;0;64;1460;65535;2;3;0
252;233;252;89;192;168;56;102;g;unix;Linux;3.x;853641209;3;0;0;64;1460;14600;1;13;0
119;223;236;43;192;168;56;102;g;win;Windows;NT kernel 5.x;85765585;3;0;0;128;1460;16384;2;13;0
172;195;122;178;192;168;56;102;s;unix;Linux;2.2.x;853641209;3;0;0;64;1460;32120;1;0;0
48;226;155;44;192;168;56;102;s;unix;Linux;2.4-2.6;3674883821;1;0;0;64;1460;5840;1;0;0
74;22;185;170;192;168;56;102;s;misc;Nintendo;3DS;3473552393;3;0;0;64;1360;32768;2;0;0
227;108;182;40;192;168;56;102;s;!;NMap;OS detection;3533008781;128;0;0;64;640;4;2;5;0
16;243;37;28;192;168;56;102;s;unix;Linux;2.4.x;853641209;1;0;0;64;1460;5840;1;0;0
249;254;19;72;192;168;56;102;g;win;Windows;NT kernel;85765585;3;0;0;128;1460;1460;0;13;0
238;5;241;29;192;168;56;102;s;unix;Linux;2.4.x;853641209;3;0;0;64;1460;5840;1;1;0
218;254;15;224;192;168;56;102;s;win;Windows;7 (Websense crawler;1440453509;3;0;0;64;1380;5520;1;6;0
191;110;151;203;192;168;56;102;s;misc;OpenVMS;7.x;118251589;0;0;0;64;1460;3993;2;0;0
119;160;67;101;192;168;56;102;s;unix;Linux;(Android);853641209;3;0;0;64;1460;64240;1;1;0
213;178;25;110;192;168;56;102;s;unix;OpenVMS;7.x;2776361117;0;0;0;64;1460;61440;2;0;0
73;239;12;101;192;168;56;102;s;win;Windows;XP;1571045185;4099;0;0;128;1460;16384;2;0;0
40;35;220;57;192;168;56;102;s;unix;FreeBSD;9.x;1809663017;3;0;0;64;1460;65535;2;6;0
120;35;171;232;192;168;56;102;s;unix;FreeBSD;8.x;644227027;3;1;0;64;1460;65535;2;3;0
236;221;157;131;192;168;56;102;s;unix;Linux;2.6.x;853641209;3;0;0;64;1460;5840;1;6;0
70;169;7;124;192;168;56;102;s;unix;Linux;2.0;118251589;0;0;0;64;1460;16384;2;0;0
119;120;128;166;192;168;56;102;s;unix;Linux;3.x;947159361;1;0;0;64;1460;14600;1;0;0
46;248;165;33;192;168;56;102;s;unix;Linux;3.x (loopback);853641209;3;0;0;64;16396;32792;1;4;0
21;37;28;32;192;168;56;102;g;unix;Linux;2.4.x-2.6.x;853641209;3;0;0;64;1460;5840;1;13;0
223;140;64;118;192;168;56;102;s;win;Windows;7 or 8;85765585;3;0;0;128;1460;8192;2;2;0
36;25;79;64;192;168;56;102;s;unix;OpenBSD;5.x;2542879785;3;0;0;64;1460;16384;2;0;0
125;220;57;20;192;168;56;102;s;win;Windows;XP;85765585;3;0;0;128;1460;65535;2;0;0
128;93;116;244;192;168;56;102;s;unix;Linux;2.4.x;853641209;3;0;0;64;1460;5840;1;2;0
42;36;163;32;192;168;56;102;s;!;NMap;OS detection;1522898701;128;0;0;64;265;31337;2;10;0
102;62;83;98;192;168;56;102;s;unix;Linux;2.6.x (loopback);853641209;3;0;0;64;16376;32752;1;2;0
203;106;187;199;192;168;56;102;s;unix;FreeBSD;8.x;1809663017;3;0;0;64;1460;65535;2;3;0
40;43;29;13;192;168;56;102;s;unix;FreeBSD;8.x;2776361117;3;0;0;64;1460;65535;2;3;0
3;75;219;79;192;168;56;102;s;misc;Blackberry;;2542879785;0;0;0;128;1452;65535;2;0;0
137;241;9;71;192;168;56;102;s;win;Windows;XP;2776361117;3;0;0;128;1460;65535;2;0;0
89;63;27;126;192;168;56;102;s;unix;Linux;2.0;118251589;0;0;0;64;1460;17520;1;0;0
196;46;22;179;192;168;56;102;s;unix;Solaris;8;2756084433;3;0;0;64;1460;27740;1;0;0
188;30;51;111;192;168;56;102;s;unix;Solaris;6;1818509245;3;0;0;255;1460;10220;1;0;0
183;54;116;135;192;168;56;102;s;unix;Linux;2.2.x (loopback);853641209;3;0;0;64;3884;31072;1;0;0
145;36;111;195;192;168;56;102;s;unix;Linux;2.4.x;1661676545;1;0;0;64;1460;5840;1;0;0
19;2;56;253;192;168;56;102;g;unix;Linux;2.2.x-3.x;853641209;3;0;0;64;1460;1460;0;13;0
224;104;27;142;192;168;56;102;g;win;Windows;NT kernel;3473552393;3;0;0;128;1460;1460;0;0;0
220;110;46;203;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;65535;2;0;0
61;87;46;79;192;168;56;102;s;win;Windows;7 or 8;1809663017;3;0;0;128;1460;8192;2;8;0
214;116;243;44;192;168;56;102;s;unix;Solaris;10;2784346325;3;0;0;64;1460;54020;1;0;0
87;183;202;178;192;168;56;102;s;unix;HP-UX;11.x;3994204393;3;0;0;64;1460;32768;2;0;0
86;135;22;103;192;168;56;102;s;unix;Linux;2.6.x;1661676545;1;0;0;64;1460;5840;1;13;0
195;51;16;42;192;168;56;102;s;win;Windows;XP;4146123721;4099;0;0;128;1460;65535;2;0;0
230;9;113;85;192;168;56;102;s;unix;HP-UX;11.x;3473552393;3;0;0;64;1460;32768;2;0;0
143;239;107;89;192;168;56;102;s;unix;Solaris;8;2152435461;3;0;0;64;1460;27740;1;0;0
200;23;4;3;192;168;56;102;s;unix;Linux;3.x (loopback);853641209;3;0;0;64;16376;32752;1;4;0
152;8;124;56;192;168;56;102;s;win;Windows;7 or 8;118251589;3;0;0;128;1460;8192;2;0;0
111;114;61;23;192;168;56;102;s;unix;Linux;2.4.x (loopback);853641209;3;0;0;64;16396;32792;1;0;0
190;122;32;84;192;168;56;102;s;unix;iOS;iPhone or iPad;409617867;3;1;0;64;1460;65535;2;4;0
97;33;196;157;192;168;56;102;s;unix;BaiduSpider;;3534738933;3;0;0;64;1460;5840;1;2;0
84;175;157;193;192;168;56;102;s;win;Windows;XP;18655109;4099;0;0;128;1460;65535;2;0;0
77;195;141;142;192;168;56;102;s;unix;Linux;2.4-2.6;3473552393;1;0;0;64;1460;5840;1;0;0
62;221;137;103;192;168;56;102;s;unix;HP-UX;11.x;3674883821;3;0;0;64;1460;32768;2;0;0
12;76;206;13;192;168;56;102;s;win;Windows;7 or 8;947159361;3;0;0;128;1460;8192;2;0;0
170;91;233;49;192;168;56;102;s;unix;Linux;3.x;118251589;1;0;0;64;1460;14600;1;0;0
71;248;28;203;192;168;56;102;s;unix;Solaris;8;3623449873;3;0;0;64;1460;27740;1;0;0
98;241;173;235;192;168;56;102;s;unix;Linux;2.4.x;853641209;3;0;0;64;1460;5840;1;0;0
50;91;71;106;192;168;56;102;s;unix;Linux;2.2.x;853641209;3;0;0;64;1460;29200;1;0;0
32;185;32;211;192;168;56;102;s;unix;Solaris;8;118251589;3;0;0;64;1460;27740;1;0;0
215;253;163;148;192;168;56;102;s;win;Windows;7 or 8;85765585;3;0;0;128;1460;8192;2;8;0
32;122;73;204;192;168;56;102;s;unix;FreeBSD;8.x-9.x;3674883821;3;0;0;64;1460;65535;2;0;0
144;85;251;186;192;168;56;102;s;misc;OpenVMS;7.x;2776361117;0;0;0;64;1460;3993;2;0;0
122;187;200;178;192;168;56;102;s;unix;p0f;sendsyn utility;3158010176;0;6;0;192;1331;1337;2;0;0
174;89;19;250;192;168;56;102;s;unix;Tru64;4.x;2776361117;3;0;0;64;1460;36500;1;0;0
183;244;225;224;192;168;56;102;s;unix;OpenBSD;4.x-5.x;2316069633;3;0;0;64;1460;16384;2;3;0
188;46;53;201;192;168;56;102;s;win;Windows;XP;118251589;3;0;0;128;1460;65535;2;0;0
244;30;14;249;192;168;56;102;s;win;Windows;XP;2776361117;3;0;0;64;1460;65535;2;0;0
110;122;38;117;192;168;56;102;s;unix;HP-UX;11.x;1728209717;3;0;0;64;1460;32768;2;0;0
62;53;56;45;192;168;56;102;s;unix;Linux;3.x;853641209;3;0;0;64;1460;14600;1;7;0
248;104;166;138;192;168;56;102;s;unix;Linux;2.6.x (Google crawl;853641209;0;0;0;64;1430;5720;1;6;0
46;40;191;73;192;168;56;102;s;unix;Linux;3.x;853641209;3;0;0;64;1460;14600;1;4;0
65;109;250;62;192;168;56;102;s;unix;Solaris;10;3336148017;3;0;0;64;1460;54020;1;0;0
200;241;238;11;192;168;56;102;s;!;NMap;OS detection;456802074;128;0;0;64;1400;63;2;0;0
11;22;126;215;192;168;56;102;s;win;Windows;7 (Websense crawler;1440453509;3;0;0;64;1380;5520;1;7;0
73;92;116;8;192;168;56;102;s;unix;Solaris;8;2618680057;3;0;0;64;1460;27740;1;0;0
215;239;137;137;192;168;56;102;s;unix;Linux;3.x;853641209;3;0;0;64;1460;14600;1;6;0
158;144;58;128;192;168;56;102;s;!;NMap;OS detection;947159361;128;0;0;64;265;512;2;0;0
188;64;243;55;192;168;56;102;s;unix;Linux;3.x;3674883821;1;0;0;64;1460;14600;1;0;0
58;149;138;128;192;168;56;102;s;unix;Linux;2.4.x;2776361117;1;0;0;64;1460;5840;1;0;0
36;159;120;66;192;168;56;102;s;!;NMap;OS detection;672992658;128;0;0;64;0;4;2;10;0
173;54;33;183;192;168;56;102;s;win;Windows;7 or 8;18655109;3;0;0;128;1460;8192;2;8;0
109;155;33;128;192;168;56;102;s;win;Windows;XP;2776361117;3;0;0;128;1460;16384;2;0;0
60;232;99;76;192;168;56;102;s;win;Windows;XP;18655109;4099;0;0;128;1460;16384;2;0;0
111;28;175;252;192;168;56;102;s;unix;OpenBSD;5.x;2776361117;3;0;0;64;1460;16384;2;3;0
76;96;183;236;192;168;56;102;s;unix;Solaris;8;2144450253;3;0;0;64;1460;27740;1;0;0
93;219;231;168;192;168;56;102;s;unix;OpenBSD;5.x;2316069633;3;0;0;64;1460;16384;2;3;0
200;243;116;58;192;168;56;102;s;unix;Solaris;8;2872559889;3;0;0;64;1460;32850;2;1;0
2;240;182;62;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;65535;2;0;0
219;176;61;169;192;168;56;102;s;!;NMap;SYN scan;118251589;0;0;0;64;1460;2048;2;0;0
176;6;145;82;192;168;56;102;s;unix;Linux;2.4.x;1440453509;1;0;0;64;1460;5840;1;0;0
140;68;81;178;192;168;56;102;s;!;NMap;OS detection;1522898701;128;0;0;64;1460;1;2;10;0
167;201;173;184;192;168;56;102;s;unix;FreeBSD;8.x;18655109;3;0;0;64;1460;65535;2;3;0
183;5;106;70;192;168;56;102;s;unix;Mac OS X;10.x;18655109;3;0;0;64;1460;65535;2;0;0
126;210;40;212;192;168;56;102;s;win;Windows;XP;3473552393;3;0;0;128;1460;16384;2;0;0
25;205;123;166;192;168;56;102;s;unix;FreeBSD;8.x;1809663017;3;0;0;64;1460;65535;2;3;0
213;128;199;84;192;168;56;102;s;unix;Linux;(Android);853641209;3;0;0;64;1460;64240;1;3;0
73;50;227;23;192;168;56;102;s;unix;HP-UX;11.x;4018199113;3;0;0;64;1460;32768;2;0;0
58;135;34;255;192;168;56;102;s;unix;Solaris;10;85765585;3;0;0;64;1460;49640;1;0;0
50;14;78;234;192;168;56;102;s;misc;NeXTSTEP;;118251589;0;0;0;64;1024;4096;1;0;0
251;126;43;82;192;168;56;102;s;win;Windows;XP;85765585;3;0;0;128;1460;16384;2;0;0
128;24;234;156;192;168;56;102;s;unix;Linux;3.x;3473552393;1;0;0;64;1460;14600;1;0;0
212;230;150;205;192;168;56;102;s;misc;Nintendo;3DS;3473552393;3;0;0;64;1460;32768;2;0;0
4;1;13;168;192;168;56;102;s;unix;Linux;3.x;853641209;3;0;0;64;1460;14600;1;5;0
69;219;104;183;192;168;56;102;s;win;Windows;7 or 8;1809663017;3;0;0;128;1460;8192;2;2;0
236;53;98;214;192;168;56;102;s;win;Windows;7 or 8;3473552393;3;0;0;128;1460;8192;2;0;0
137;163;243;139;192;168;56;102;s;unix;Mac OS X;10.x;409617867;3;1;0;64;1460;65535;2;1;0
206;251;194;175;192;168;56;102;s;!;NMap;SYN scan;118251589;0;0;0;64;1460;4096;2;0;0
157;137;249;80;192;168;56;102;g;win;Windows;NT kernel 5.x;85765585;3;0;0;128;1460;65535;2;13;0
172;207;194;69;192;168;56;102;s;win;Windows;7 or 8;3674883821;3;0;0;128;1460;8192;2;0;0
144;18;22;130;192;168;56;102;s;unix;Solaris;8;2949117097;3;0;0;64;1460;27740;1;0;0
208;234;94;151;192;168;56;102;s;unix;Solaris;6;2152435461;3;0;0;255;1460;10220;1;0;0
219;155;92;254;192;168;56;102;s;unix;FreeBSD;8.x-9.x;4032013835;3;1;0;64;1460;65535;2;0;0
138;235;151;40;192;168;56;102;s;win;Windows;7 or 8;2776361117;3;0;0;128;1460;8192;2;8;0
93;229;21;183;192;168;56;102;s;unix;Linux;3.x;2776361117;1;0;0;64;1460;14600;1;13;0
62;119;73;176;192;168;56;102;s;win;Windows;XP;85765585;3;0;0;128;1460;65535;2;1;0
128;82;19;145;192;168;56;102;s;unix;p0f;sendsyn utility;1716851174;0;8;0;192;1331;1337;2;0;0
45;217;107;66;192;168;56;102;s;unix;OpenBSD;5.x;1661676545;3;0;0;64;1460;16384;2;3;0
102;204;208;153;192;168;56;102;s;unix;HP-UX;11.x;2903514541;3;0;0;64;1460;32768;2;0;0
14;84;181;231;192;168;56;102;s;unix;Mac OS X;10.x;2129506627;3;1;0;64;1460;65535;2;0;0
165;37;221;141;192;168;56;102;s;unix;Solaris;10;1818509245;3;0;0;64;1460;54020;1;0;0
153;183;112;189;192;168;56;102;s;unix;Solaris;6;118251589;3;0;0;255;1460;10220;1;0;0
97;233;151;122;192;168;56;102;s;win;Windows;7 or 8;3473552393;3;0;0;128;1460;8192;2;0;0
215;105;113;12;192;168;56;102;s;unix;HP-UX;11.x;2542879785;3;0;0;64;1460;32768;2;0;0
43;85;255;203;192;168;56;102;s;win;Windows;XP;4146123721;4099;0;0;128;1460;16384;2;0;0
197;41;94;213;192;168;56;102;s;unix;OpenBSD;5.x;18655109;3;0;0;64;1460;16384;2;3;0
